cluster_id,rank,text,timestamp
6,2,"  #mensfashion #mensstyle #style #fashion #fashionblogger #london #menswear #sprezza #sprezzatura #dapper #fbloggers #wiwt #ootd #suitandtie #menwithclass #menwithstyle #canali #kiton #angelogalasso #newandlingwood  canali, fashion, sprezza, wiwt, kiton, menwithstyle, london, ootd, dapper, style, newandlingwood, menswear, sprezzatura, suitandtie, mensfashion, menwithclass, angelogalasso, fashionblogger, fbloggers, mensstyle",2016-01-16 16:06:13
6,3,"  #isaia #isaianapoli #stefanoricci #brioni #kiton #charvet #tomford #borrelli #cesareattolini #attolini #sprezzatura #style #fashion #accessories #details #cucinelli #brunellocucinelli #berluti #cucitaamano #handmade #zegna #ermengildozegna #johnlobb #bontoni #summer  summer, charvet, fashion, stefanoricci, attolini, johnlobb, kiton, accessories, zegna, cucinelli, brunellocucinelli, style, bontoni, berluti, cucitaamano, isaianapoli, isaia, cesareattolini, ermengildozegna, borrelli, handmade, tomford, sprezzatura, details, brioni",2015-09-25 02:42:46
6,4,"  #isaia #isaianapoli #stefanoricci #brioni #kiton #charvet #tomford #borrelli #cesareattolini #attolini #sprezzatura #style #fashion #accessories #details #cucinelli #brunellocucinelli #berluti #cucitaamano #handmade #zegna #ermengildozegna #johnlobb #bontoni #fall #50shadesofgrey  charvet, fashion, stefanoricci, attolini, johnlobb, kiton, accessories, zegna, cucinelli, brunellocucinelli, style, bontoni, fall, berluti, cucitaamano, isaianapoli, isaia, cesareattolini, ermengildozegna, borrelli, handmade, tomford, sprezzatura, 50shadesofgrey, brioni, details",2015-12-20 14:33:29
6,5,"  #isaia #isaianapoli #stefanoricci #brioni #kiton #charvet #tomford #borrelli #cesareattolini #attolini #sprezzatura #style #fashion #accessories #details #cucinelli #brunellocucinelli #berluti #cucitaamano #handmade #zegna #ermengildozegna #johnlobb #bontoni #summer  summer, charvet, fashion, stefanoricci, attolini, johnlobb, kiton, accessories, zegna, cucinelli, brunellocucinelli, style, bontoni, berluti, cucitaamano, isaianapoli, isaia, cesareattolini, ermengildozegna, borrelli, handmade, tomford, sprezzatura, details, brioni",2015-08-10 01:45:45
7,1,"  \u041d\u0430 %%%%%%%%%  scervino, \u043a\u0430\u0437\u0430\u043d\u044c, \u0443\u043a\u0440\u0430\u0438\u043d\u0430, \u0431\u0435\u043b\u0430\u0440\u0443\u0441\u044c, \u043c\u0438\u043d\u0441\u043a, fashionista, \u043c\u0430\u0445\u0430\u0447\u043a\u0430\u043b\u0430, mahachkala, \u043a\u0438\u0435\u0432, kashemir, \u043b\u043e\u0440\u043e\u043f\u044c\u044f\u043d\u0430, shoppingonline, ermannoscervino, kazakistan, grozniy, kazahstan, loropiana, ermanoscervino, kazakhstan, makhachkala, \u0441\u043e\u0447\u0438, \u043a\u0430\u0448\u0435\u043c\u0438\u0440, \u0433\u0440\u043e\u0437\u043d\u044b\u0439, cashmere, fashionblog, \u0430\u0441\u0442\u0430\u043d\u0430",2016-01-24 08:42:39
7,2,"  \u041d\u0430 %%%%%%%%%  scervino, \u043a\u0430\u0437\u0430\u043d\u044c, \u0443\u043a\u0440\u0430\u0438\u043d\u0430, \u0431\u0435\u043b\u0430\u0440\u0443\u0441\u044c, \u043c\u0438\u043d\u0441\u043a, fashionista, \u043c\u0430\u0445\u0430\u0447\u043a\u0430\u043b\u0430, mahachkala, \u043a\u0438\u0435\u0432, kashemir, \u043b\u043e\u0440\u043e\u043f\u044c\u044f\u043d\u0430, shoppingonline, ermannoscervino, kazakistan, grozniy, kazahstan, loropiana, ermanoscervino, kazakhstan, makhachkala, \u0441\u043e\u0447\u0438, \u043a\u0430\u0448\u0435\u043c\u0438\u0440, \u0433\u0440\u043e\u0437\u043d\u044b\u0439, cashmere, fashionblog, \u0430\u0441\u0442\u0430\u043d\u0430",2016-01-24 07:48:26
7,3,"  #\u0441\u0435\u0440\u044c\u0433\u0438#marcbymarcjacobs#  \u0441\u0435\u0440\u044c\u0433\u0438, marcbymarcjacobs",2016-01-25 04:20:41
7,4,"  u\""\""\u269c#Sale\U0001f336\u269c#\u0441\u0443\u043c\u043a\u0430MarcJacobsoriginal\u269cprice267$\u269c#\u043e\u0440\u0438\u0433\u0438\u043d\u0430\u043b\u043c\u0430\u0440\u043a\u0434\u0436\u0435\u0439\u043a\u043e\u0431\u0441\u0441\u0443\u043c\u043a\u0430\u269c#\u0411\u0435\u0441\u043f\u043b\u0430\u0442\u043d\u0430\u044f\u0434\u043e\u0441\u0442\u0430\u0432\u043a\u0430 \u043f\u043e \u0432\u0441\u0435\u043c\u0443 \u043c\u0438\u0440\u0443 \u269c#personalbuyer \u269c #FreeWorldwide #Shipping To order, write to Viber or What's app +38 095 22 55 705 #bagsMarcJacobs#salebagsoriginal#\u0440\u0430\u0441\u043f\u0440\u043e\u0434\u0430\u0436\u0430\u043e\u0440\u0438\u0433\u0438\u043d\u0430\u043b\u043e\u0432#\u0440\u0430\u0441\u043f\u0440\u043e\u0434\u0430\u0436\u0430\u0441\u0443\u043c\u043e\u043a#bagsoriginalmarcjacobs#casadei#ChristianLouboutin#pinkbag#\u043e\u0440\u0438\u0433\u0438\u043d\u0430\u043b\u044b\u0441\u0443\u043c\u043e\u043a\u0443\u043a\u0440\u0430\u0438\u043d\u0430#\u043e\u0440\u0438\u0433\u0438\u043d\u0430\u043bSalvatoreFerragamo#phoenzaschouler#alexanderwang #alexandermcqueen #burberry#ash#isabelmarant#rebeccaminkoff#marcjacobs #gucci#salvatoreferagamo#moncler#parosh\""\"",  burberry, salvatoreferagamo, pinkbag, \u0440\u0430\u0441\u043f\u0440\u043e\u0434\u0430\u0436\u0430\u0441\u0443\u043c\u043e\u043a, \u043e\u0440\u0438\u0433\u0438\u043d\u0430\u043bsalvatoreferragamo, isabelmarant, \u043e\u0440\u0438\u0433\u0438\u043d\u0430\u043b\u044b\u0441\u0443\u043c\u043e\u043a\u0443\u043a\u0440\u0430\u0438\u043d\u0430, bagsoriginalmarcjacobs, casadei, alexanderwang, salebagsoriginal, \u0431\u0435\u0441\u043f\u043b\u0430\u0442\u043d\u0430\u044f\u0434\u043e\u0441\u0442\u0430\u0432\u043a\u0430, ash, freeworldwide, \u0441\u0443\u043c\u043a\u0430marcjacobsoriginal\u269cprice267, alexandermcqueen, phoenzaschouler, christianlouboutin, bagsmarcjacobs, rebeccaminkoff, parosh, moncler, shipping, personalbuyer, marcjacobs, gucci, \u0440\u0430\u0441\u043f\u0440\u043e\u0434\u0430\u0436\u0430\u043e\u0440\u0438\u0433\u0438\u043d\u0430\u043b\u043e\u0432, \u043e\u0440\u0438\u0433\u0438\u043d\u0430\u043b\u043c\u0430\u0440\u043a\u0434\u0436\u0435\u0439\u043a\u043e\u0431\u0441\u0441\u0443\u043c\u043a\u0430\u269c, sale\U0001f336\u269c",2016-01-24 12:45:55
7,5,"  u\""\""\u269c#Sale\U0001f336\u269c#\u0441\u0443\u043c\u043a\u0430MarcJacobsoriginal\u269cprice337$\u269c#\u043e\u0440\u0438\u0433\u0438\u043d\u0430\u043b\u043c\u0430\u0440\u043a\u0434\u0436\u0435\u0439\u043a\u043e\u0431\u0441\u0441\u0443\u043c\u043a\u0430\u269c#\u0411\u0435\u0441\u043f\u043b\u0430\u0442\u043d\u0430\u044f\u0434\u043e\u0441\u0442\u0430\u0432\u043a\u0430 \u043f\u043e \u0432\u0441\u0435\u043c\u0443 \u043c\u0438\u0440\u0443 \u269c#personalbuyer \u269c #FreeWorldwide #Shipping To order, write to Viber or What's app +38 095 22 55 705 #bagsMarcJacobs#salebagsoriginal#\u0440\u0430\u0441\u043f\u0440\u043e\u0434\u0430\u0436\u0430\u043e\u0440\u0438\u0433\u0438\u043d\u0430\u043b\u043e\u0432#\u0440\u0430\u0441\u043f\u0440\u043e\u0434\u0430\u0436\u0430\u0441\u0443\u043c\u043e\u043a#bagsoriginalmarcjacobs#casadei#ChristianLouboutin#pinkbag#\u043e\u0440\u0438\u0433\u0438\u043d\u0430\u043b\u044b\u0441\u0443\u043c\u043e\u043a\u0443\u043a\u0440\u0430\u0438\u043d\u0430#\u043e\u0440\u0438\u0433\u0438\u043d\u0430\u043bSalvatoreFerragamo#phoenzaschouler#alexanderwang #alexandermcqueen #burberry#ash#isabelmarant#rebeccaminkoff#marcjacobs #gucci#salvatoreferagamo#moncler#parosh\""\"",  burberry, salvatoreferagamo, pinkbag, \u0440\u0430\u0441\u043f\u0440\u043e\u0434\u0430\u0436\u0430\u0441\u0443\u043c\u043e\u043a, \u043e\u0440\u0438\u0433\u0438\u043d\u0430\u043bsalvatoreferragamo, isabelmarant, \u043e\u0440\u0438\u0433\u0438\u043d\u0430\u043b\u044b\u0441\u0443\u043c\u043e\u043a\u0443\u043a\u0440\u0430\u0438\u043d\u0430, bagsoriginalmarcjacobs, casadei, alexanderwang, salebagsoriginal, \u0431\u0435\u0441\u043f\u043b\u0430\u0442\u043d\u0430\u044f\u0434\u043e\u0441\u0442\u0430\u0432\u043a\u0430, ash, freeworldwide, \u0441\u0443\u043c\u043a\u0430marcjacobsoriginal\u269cprice337, alexandermcqueen, phoenzaschouler, christianlouboutin, bagsmarcjacobs, rebeccaminkoff, parosh, moncler, shipping, personalbuyer, marcjacobs, gucci, \u0440\u0430\u0441\u043f\u0440\u043e\u0434\u0430\u0436\u0430\u043e\u0440\u0438\u0433\u0438\u043d\u0430\u043b\u043e\u0432, \u043e\u0440\u0438\u0433\u0438\u043d\u0430\u043b\u043c\u0430\u0440\u043a\u0434\u0436\u0435\u0439\u043a\u043e\u0431\u0441\u0441\u0443\u043c\u043a\u0430\u269c, sale\U0001f336\u269c",2016-01-24 11:27:44
8,1,"  Jasa promosi trusted by @00000\n--------------------------------------\nHello ladies.. Cari tas/dompet/sepatu US Brands (Michael Kors, Kate Spade, Coach, Tory Burch) yang kualitas benar-benar sama dengan counter?\n\nFollow our shop at\n\n@00000\n\nMany items are READY STOCK! 100% AUTHENTICITY AND SATISFACTION GUARANTEED!\n\nMKLOVERZ imported bags directly from US counter (FIRST HAND) with reasonable price. We are committed sellers who provide you the best items (not reject items, replicas, nor fake). For order contact us directly via:\nLINE: @00000 (with @)\nBB: 746c6da8\n\n#authenticbag #authenticbags #rebeccaminkoff #michaelkorsid #mkselmamedium #mksuttonmedium #mkselmamessenger #mkcynthia #mkjules #michaelkorssutton #michaelkorsselma #mkauthentic #michaelkorsauthentic #michaelkorsoriginal #mkauthentic #michaelkorsindonesia #coachid #kscedarstreetmaise  #coachman #michaelkorswallet #mkfulton #katespadewallet  #katespadeauthentic #katespadeid #furlaindonesia #furlaminimetropolis  michaelkorsid, furlaindonesia, michaelkorssutton, authenticbag, mkselmamedium, mkfulton, mksuttonmedium, michaelkorsauthentic, coachid, michaelkorsoriginal, mkselmamessenger, furlaminimetropolis, mkjules, katespadeauthentic, katespadewallet, michaelkorsindonesia, mkcynthia, mkauthentic, katespadeid, michaelkorsselma, authenticbags, coachman, michaelkorswallet, rebeccaminkoff, kscedarstreetmaise",2016-01-24 07:01:01
8,2,"  Jasa promosi trusted by @ratupromosi\n--------------------------------------\nHello ladies.. Cari tas/dompet/sepatu US Brands (Michael Kors, Kate Spade, Coach, Tory Burch) yang kualitas benar-benar sama dengan counter?\n\nFollow our shop at\n\n@mkloverz\n\nMany items are READY STOCK! 100% AUTHENTICITY AND SATISFACTION GUARANTEED!\n\nMKLOVERZ imported bags directly from US counter (FIRST HAND) with reasonable price. We are committed sellers who provide you the best items (not reject items, replicas, nor fake). For order contact us directly via:\nLINE: @mkloverz (with @)\nBB: 746c6da8\n\n#authenticbag #authenticbags #rebeccaminkoff #michaelkorsid #mkselmamedium #mksuttonmedium #mkselmamessenger #mkcynthia #mkjules #michaelkorssutton #michaelkorsselma #mkauthentic #michaelkorsauthentic #michaelkorsoriginal #mkauthentic #michaelkorsindonesia #coachid #kscedarstreetmaise  #coachman #michaelkorswallet #mkfulton #katespadewallet  #katespadeauthentic #katespadeid #furlaindonesia #furlaminimetropolis  michaelkorsid, furlaindonesia, michaelkorssutton, authenticbag, mkselmamedium, mkfulton, mksuttonmedium, michaelkorsauthentic, coachid, michaelkorsoriginal, mkselmamessenger, furlaminimetropolis, mkjules, katespadeauthentic, katespadewallet, michaelkorsindonesia, mkcynthia, mkauthentic, katespadeid, michaelkorsselma, authenticbags, coachman, michaelkorswallet, rebeccaminkoff, kscedarstreetmaise",2016-01-22 09:51:49
8,3,"  Jasa promosi trusted by @ratupromosi\n--------------------------------------\nHello ladies.. Cari tas/dompet/sepatu US Brands (Michael Kors, Kate Spade, Coach, Tory Burch) yang kualitas benar-benar sama dengan counter?\n\nFollow our shop at\n\n@mkloverz\n\nMany items are READY STOCK! 100% AUTHENTICITY AND SATISFACTION GUARANTEED!\n\nMKLOVERZ imported bags directly from US counter (FIRST HAND) with reasonable price. We are committed sellers who provide you the best items (not reject items, replicas, nor fake). For order contact us directly via:\nLINE: @mkloverz (with @)\nBB: 746c6da8\n\n#authenticbag #authenticbags #rebeccaminkoff #michaelkorsid #mkselmamedium #mksuttonmedium #mkselmamessenger #mkcynthia #mkjules #michaelkorssutton #michaelkorsselma #mkauthentic #michaelkorsauthentic #michaelkorsoriginal #mkauthentic #michaelkorsindonesia #coachid #kscedarstreetmaise  #coachman #michaelkorswallet #mkfulton #katespadewallet  #katespadeauthentic #katespadeid #furlaindonesia #furlaminimetropolis  michaelkorsid, furlaindonesia, michaelkorssutton, authenticbag, mkselmamedium, mkfulton, mksuttonmedium, michaelkorsauthentic, coachid, michaelkorsoriginal, mkselmamessenger, furlaminimetropolis, mkjules, katespadeauthentic, katespadewallet, michaelkorsindonesia, mkcynthia, mkauthentic, katespadeid, michaelkorsselma, authenticbags, coachman, michaelkorswallet, rebeccaminkoff, kscedarstreetmaise",2016-01-24 07:01:24
8,4,"  Jasa promosi trusted by @ratupromosi\n--------------------------------------\nHello ladies.. Cari tas/dompet/sepatu US Brands (Michael Kors, Kate Spade, Coach, Tory Burch) yang kualitas benar-benar sama dengan counter?\n\nFollow our shop at\n\n@mkloverz\n\nMany items are READY STOCK! 100% AUTHENTICITY AND SATISFACTION GUARANTEED!\n\nMKLOVERZ imported bags directly from US counter (FIRST HAND) with reasonable price. We are committed sellers who provide you the best items (not reject items, replicas, nor fake). For order contact us directly via:\nLINE: @mkloverz (with @)\nBB: 746c6da8\n\n#authenticbag #authenticbags #rebeccaminkoff #michaelkorsid #mkselmamedium #mksuttonmedium #mkselmamessenger #mkcynthia #mkjules #michaelkorssutton #michaelkorsselma #mkauthentic #michaelkorsauthentic #michaelkorsoriginal #mkauthentic #michaelkorsindonesia #coachid #kscedarstreetmaise  #coachman #michaelkorswallet #mkfulton #katespadewallet  #katespadeauthentic #katespadeid #furlaindonesia #furlaminimetropolis  michaelkorsid, furlaindonesia, michaelkorssutton, authenticbag, mkselmamedium, mkfulton, mksuttonmedium, michaelkorsauthentic, coachid, michaelkorsoriginal, mkselmamessenger, furlaminimetropolis, mkjules, katespadeauthentic, katespadewallet, michaelkorsindonesia, mkcynthia, mkauthentic, katespadeid, michaelkorsselma, authenticbags, coachman, michaelkorswallet, rebeccaminkoff, kscedarstreetmaise",2016-01-24 07:00:52
8,5,"  Jasa promosi trusted by @ratupromosi\n--------------------------------------\nHello ladies.. Cari tas/dompet/sepatu US Brands (Michael Kors, Kate Spade, Coach, Tory Burch) yang kualitas benar-benar sama dengan counter?\n\nFollow our shop at\n\n@mkloverz\n\nMany items are READY STOCK! 100% AUTHENTICITY AND SATISFACTION GUARANTEED!\n\nMKLOVERZ imported bags directly from US counter (FIRST HAND) with reasonable price. We are committed sellers who provide you the best items (not reject items, replicas, nor fake). For order contact us directly via:\nLINE: @mkloverz (with @)\nBB: 746c6da8\n\n#authenticbag #authenticbags #rebeccaminkoff #michaelkorsid #mkselmamedium #mksuttonmedium #mkselmamessenger #mkcynthia #mkjules #michaelkorssutton #michaelkorsselma #mkauthentic #michaelkorsauthentic #michaelkorsoriginal #mkauthentic #michaelkorsindonesia #coachid #kscedarstreetmaise  #coachman #michaelkorswallet #mkfulton #katespadewallet  #katespadeauthentic #katespadeid #furlaindonesia #furlaminimetropolis  michaelkorsid, furlaindonesia, michaelkorssutton, authenticbag, mkselmamedium, mkfulton, mksuttonmedium, michaelkorsauthentic, coachid, michaelkorsoriginal, mkselmamessenger, furlaminimetropolis, mkjules, katespadeauthentic, katespadewallet, michaelkorsindonesia, mkcynthia, mkauthentic, katespadeid, michaelkorsselma, authenticbags, coachman, michaelkorswallet, rebeccaminkoff, kscedarstreetmaise",2016-01-22 09:51:19
10,1,"  top 5! handbags -- our favorite, most used, most coveted from our closet. \U0001f45c \U0001f495\n\n#MarcJacobs\n#ZacPosen\n#RebeccaMinkoff\n#KateSpade\n#LoveMoschino\n\nlink in bio, #follow The Style Mile! \n#top5thestylemile #thestylemile #styledbythestylemile \n#polyvore #polyvorefashion #PVStyleInsider #fashionblogger #fashionista #fashiongram #style #instafashion #styleblogger #stylist #styleoftheday #instastyle #fashiondiaries #lookbook  polyvore, fashionista, polyvorefashion, styledbythestylemile, fashiongram, fashionblogger, botkier, zacposen, follow, instafashion, top5thestylemile, style, fashiondiaries, stylist, instastyle, marcjacobs, lookbook, styleblogger, katespade, lovemoschino, rebeccaminkoff, pvstyleinsider, styleoftheday, thestylemile",2016-01-24 02:45:15
10,2,"  Love my bag from @rebeccaminkoff \U0001f60d\U0001f60d\U0001f60d #kadewe #sale #rebeccaminkoff #ootd #outfit #blogger_de #fashionblogger #fashionblog #hamburg #welovehh #outfitinspiration #outfitoftheday #outfitideas #tamaris #cos #mango #hm #rucksackliebe  kadewe, tamaris, hm, outfit, outfitideas, ootd, hamburg, welovehh, blogger_de, cos, rucksackliebe, rebeccaminkoff, outfitinspiration, sale, outfitoftheday, mango, fashionblog, fashionblogger",2016-01-25 14:19:48
10,3,"  Still one of my favourites! \U0001f64c\U0001f3fb\U0001f311 @stellamccartney #inspo #bag #baglove #stellamccartney #cielbuckle #mini #crossbody #vegan #vegansofig #veganfashion #veganfashionweek #bloggerstyle #accessories #black #design #designer #books #lightpink #followme #fashionblogger #fashionblogger_de #germanblogger #blog #blogger #blogger_de  mini, bloggerstyle, designer, lightpink, fashionblogger_de, accessories, vegan, books, design, veganfashion, inspo, blogger_de, crossbody, stellamccartney, cielbuckle, vegansofig, germanblogger, baglove, blog, bag, black, blogger, veganfashionweek, fashionblogger, followme",2016-01-28 12:38:02
10,4,"  Diane Von Furstenberg Wrap Bag retailed at $595... check out the great price we have it for (link in Bio)!  fashion, newitems, polyvore, blogger, snakeskin, itgirls, wiw, bloggers, allblackeverything, liketkit, ootd, dvf, busbyshiddentreasuresnynj, blogging, dianevonfurstenberg, lookbook, like, instastyle, leather, blogueira, bloggerlife, fashionphoto, botd, ootn, itgirl, black, embossed, followme, instafashion",2016-01-27 03:32:29
10,5,"  @dvf @houseofdvf #tote #chic #trend #minimal #couture #instalike #instagood #williamsandgriffin @williamsandgriffin #newin #dvf  williamsandgriffin, tote, trend, instalike, dvf, instagood, couture, newin, chic, minimal",2016-01-22 17:32:32
11,1,"  \U0001f499\U0001f49c\U0001f499\U0001f49c \u269c #TheRafaelsSF \u269c #fashion #fabianafilippi #luisacerano #cividini #belvest #aminarubinacci #cartersmith #tricotchic #barbaralohmann #gorski #annikkikarvinen #zondanellis #lescopains #robertoquaglia #algo #tardini #patriciavanmuslin #emymack #panarama #gianfrancolotti #melarosa #pashmere #luciaantonelli #alexandraclancy #dominicbellissimo #marylynnoshea #martina #violanti #finesselamodel  fashion, tricotchic, martina, zondanellis, annikkikarvinen, fabianafilippi, violanti, panarama, aminarubinacci, gorski, luisacerano, belvest, patriciavanmuslin, emymack, gianfrancolotti, cartersmith, marylynnoshea, lescopains, therafaelssf, alexandraclancy, tardini, dominicbellissimo, luciaantonelli, finesselamodel, barbaralohmann, cividini, melarosa, robertoquaglia, pashmere, algo",2015-11-19 00:57:44
11,2,"  Morning \U0001f64d\U0001f3fd #ootd #styleinspo #lovefashion #instastyle #fashionaddict #instafashion #fashionista #fashion #streetstyle #heels #selfie #whatiwore #instaoutfit #outfitoftheday #lookoftheday #fashiongram #style #currentlywearing #whatiworetoday #ootdshare #isabelmarant #fringeboots #chunkyknit  fashion, chunkyknit, fashionista, streetstyle, isabelmarant, fashiongram, lovefashion, styleinspo, whatiwore, ootd, heels, ootdshare, whatiworetoday, style, currentlywearing, instastyle, lookoftheday, outfitoftheday, fringeboots, fashionaddict, instafashion, selfie, instaoutfit",2016-01-25 07:59:15
11,3,"  \U0001f45a\U0001f45f\U0001f456\U0001f45b \u269c #TheRafaelsSF \u269c #fashion #fabianafilippi #luisacerano #cividini #belvest #aminarubinacci #cartersmith #tricotchic #barbaralohmann #gorski #annikkikarvinen #zondanellis #lescopains #robertoquaglia #algo #tardini #patriciavanmuslin #emymack #panarama #gianfrancolotti #melarosa #pashmere #luciaantonelli #alexandraclancy #dominicbellissimo #marylynnoshea #martina #violanti #finesselamodel  fashion, tricotchic, martina, zondanellis, annikkikarvinen, fabianafilippi, violanti, panarama, aminarubinacci, gorski, luisacerano, belvest, patriciavanmuslin, emymack, gianfrancolotti, cartersmith, marylynnoshea, lescopains, therafaelssf, alexandraclancy, tardini, dominicbellissimo, luciaantonelli, finesselamodel, barbaralohmann, cividini, melarosa, robertoquaglia, pashmere, algo",2015-11-28 18:56:22
11,4,"  #\u4eca\u65e5\u306e\u30b3\u30fc\u30c7#todaysfashion #fashion#cordinate#instagood #instafashion#OOTD#\u30d5\u30a1\u30d2\u30a2\u30ca\u30d5\u30a3\u30ea\u30c3\u30d2#fabianafilippi  \u4eca\u65e5\u306e\u30b3\u30fc\u30c7, \u30d5\u30a1\u30d2\u30a2\u30ca\u30d5\u30a3\u30ea\u30c3\u30d2, todaysfashion, instagood, fashion, ootd, cordinate, fabianafilippi, instafashion",2015-12-29 01:43:49
11,5,"  \u2022 \U0001f44f\U0001f3fb\U0001f64f\U0001f3fb \u2022 @therealfouz \u2022  #OutfitArabia #outfit #arabia #fashion #streetstyle #style #dubai #qatar #fashionistas #outfitoftheday #urban #classy #dresses #watches #outfitfromabove #povoutfit #outfitgrid #brands #menwithstyle #urbanoutfitters #wristshot #stylish #trend #trending \u2022  urban, fashion, povoutfit, trend, streetstyle, menwithstyle, watches, outfit, brands, style, urbanoutfitters, arabia, outfitgrid, qatar, trending, classy, outfitoftheday, outfitfromabove, dubai, outfitarabia, wristshot, stylish, fashionistas, dresses",2016-01-26 22:22:06
